myear,price,transmission,km,Color,Drive Type,Doors,Length,Width,Height,Wheel Base,brand,fuel
2021,650000.0,manual,2000.0,brown,fwd,4.0,3995.0,1695.0,1501.0,2470.0,honda,petrol
2022,1750000.0,manual,35000.0,silver,fwd,5.0,4456.0,1820.0,1995.0,2680.0,mahindra,diesel
2023,585000.0,manual,5000.0,blue,fwd,5.0,3990.0,1745.0,1500.0,2520.0,maruti,petrol
2011,110000.0,manual,70000.0,grey,2wd,5.0,3795.0,1695.0,1550.0,2470.0,tata,petrol
2018,650000.0,manual,3200.0,brown,fwd,5.0,3995.0,1760.0,1555.0,2570.0,hyundai,diesel
2023,748086.0,manual,5000.0,brown,fwd,5.0,3990.0,1745.0,1500.0,2520.0,maruti,petrol
2022,800000.0,manual,10000.0,red,fwd,5.0,3995.0,1821.0,1627.0,2600.0,mahindra,petrol
2023,750000.0,manual,5000.0,brown,fwd,5.0,3990.0,1745.0,1500.0,2520.0,maruti,petrol
2016,400000.0,manual,25000.0,m b,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,petrol
2018,1100000.0,manual,25000.0,white,awd,5.0,4788.0,1900.0,1785.0,2850.0,tata,diesel
2013,500000.0,manual,40000.0,silver,awd,5.0,4585.0,1890.0,1785.0,2700.0,mahindra,diesel
2016,800000.0,manual,70000.0,silver,fwd,5.0,4270.0,1780.0,1630.0,2590.0,hyundai,diesel
2011,250000.0,manual,60000.0,white,fwd,5.0,3940.0,1710.0,1505.0,2525.0,hyundai,petrol
2018,535000.0,manual,50000.0,black,fwd,5.0,3995.0,1760.0,1555.0,2570.0,hyundai,petrol
2021,1411000.0,automatic,10047.0,grey,4wd,3.0,3985.0,1855.0,1855.0,2450.0,mahindra,diesel
2023,503000.0,automatic,1000.0,blue,fwd,5.0,3700.0,1690.0,1595.0,2435.0,maruti,petrol
2017,365000.0,manual,43217.0,white,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,diesel
2015,421000.0,manual,47000.0,brown,fwd,5.0,3995.0,1760.0,1555.0,2570.0,hyundai,petrol
2017,749000.0,automatic,42000.0,golden brown,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,petrol
2015,320000.0,manual,20000.0,orange,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,petrol
2008,100000.0,manual,120000.0,silver,2wd,4.0,4160.0,1690.0,1530.0,2390.0,maruti,petrol
2013,210000.0,manual,139000.0,white,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,diesel
2021,550000.0,manual,70000.0,white,fwd,4.0,3993.0,1677.0,1532.0,2450.0,tata,petrol
2014,250000.0,manual,40000.0,silver,fwd,5.0,3545.0,1515.0,1475.0,2360.0,maruti,petrol
2018,385000.0,manual,60000.0,white,fwd,5.0,3955.0,1694.0,1544.0,2530.0,honda,petrol
2013,350000.0,manual,120000.0,blue,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,diesel
2015,350000.0,automatic,50000.0,gray,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,petrol
2015,250000.0,manual,40000.0,silver,fwd,5.0,3495.0,1550.0,1500.0,2380.0,hyundai,petrol
2018,785000.0,manual,40000.0,white,fwd,5.0,4270.0,1780.0,1630.0,2590.0,hyundai,petrol
2015,215000.0,manual,10000.0,silver,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,petrol
2022,1950000.0,automatic,5000.0,black,fwd,5.0,4500.0,1790.0,1675.0,2760.0,hyundai,diesel
2014,650000.0,manual,82000.0,white,awd,5.0,4585.0,1890.0,1785.0,2700.0,mahindra,diesel
2010,110000.0,manual,96000.0,grey,fwd,4.0,3585.0,1595.0,1550.0,2380.0,hyundai,petrol
2017,400000.0,manual,50000.0,silver,fwd,5.0,3700.0,1735.0,1655.0,2385.0,mahindra,diesel
2013,170000.0,manual,50000.0,gray,fwd,5.0,3585.0,1595.0,1550.0,2380.0,hyundai,petrol
2018,375000.0,manual,30000.0,red,fwd,5.0,3700.0,1735.0,1655.0,2385.0,mahindra,petrol
2018,203000.0,manual,70000.0,silver,fwd,5.0,3430.0,1490.0,1475.0,2360.0,maruti,petrol
2022,940000.0,manual,5000.0,white,fwd,4.0,4440.0,1729.0,1475.0,2600.0,hyundai,petrol
2015,400000.0,manual,110000.0,red,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,petrol
2019,598000.0,automatic,15000.0,other,fwd,5.0,3995.0,1745.0,1510.0,2520.0,maruti,petrol
2018,200000.0,manual,48000.0,white,fwd,5.0,3430.0,1490.0,1475.0,2360.0,maruti,petrol
2007,150000.0,manual,120000.0,red,fwd,5.0,3760.0,1690.0,1530.0,2390.0,maruti,diesel
2018,479000.0,manual,26000.0,blue,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,petrol
2014,349000.0,manual,70000.0,blue,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,diesel
2020,620000.0,manual,40000.0,gray,fwd,4.0,3995.0,1680.0,1520.0,2450.0,hyundai,petrol
2016,450000.0,manual,67000.0,red,fwd,4.0,3995.0,1735.0,1515.0,2450.0,maruti,petrol
2016,350000.0,manual,120000.0,white,rwd,5.0,4258.0,1700.0,1925.0,2425.0,tata,diesel
2019,170000.0,manual,90000.0,white,fwd,5.0,3430.0,1490.0,1475.0,2360.0,maruti,petrol
2015,350000.0,manual,50000.0,blue,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,petrol
2021,851000.0,manual,20000.0,white,fwd,5.0,3993.0,1811.0,1606.0,2498.0,tata,petrol
2018,450000.0,manual,120000.0,white,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,diesel
2016,345000.0,manual,41118.0,red,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,petrol
2013,220000.0,manual,40000.0,silver,fwd,5.0,3610.0,1680.0,1500.0,2345.0,honda,petrol
2009,135000.0,manual,56000.0,other,fwd,5.0,3715.0,1680.0,1620.0,2360.0,maruti,diesel
2021,1400000.0,manual,80000.0,white,fwd,5.0,4456.0,1820.0,1995.0,2680.0,mahindra,diesel
2017,630000.0,manual,50000.0,other,fwd,5.0,4585.0,1890.0,1785.0,2700.0,mahindra,diesel
2013,185000.0,manual,40000.0,red,fwd,5.0,3620.0,1475.0,1460.0,2360.0,maruti,petrol
2015,280000.0,manual,60000.0,blue,fwd,4.0,3990.0,1680.0,1505.0,2405.0,honda,diesel
2011,250000.0,manual,120000.0,silver,2wd,5.0,4017.0,1745.0,1880.0,2680.0,mahindra,diesel
2017,650000.0,manual,15000.0,other,fwd,5.0,4456.0,1735.0,1666.0,2662.0,honda,petrol
2013,400000.0,manual,70000.0,gold,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,diesel
2006,90000.0,manual,50000.0,silver,fwd,4.0,4150.0,1620.0,1540.0,2450.0,tata,diesel
2009,360000.0,manual,90000.0,red,fwd,5.0,4430.0,1817.0,1975.0,2680.0,mahindra,diesel
2017,560000.0,manual,50000.0,white,fwd,5.0,3995.0,1760.0,1555.0,2570.0,hyundai,petrol
2018,750000.0,manual,25000.0,grey,fwd,4.0,3995.0,1735.0,1515.0,2450.0,maruti,petrol
2013,185000.0,manual,10000.0,red,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,petrol
2021,535000.0,manual,5000.0,gray,fwd,5.0,3805.0,1680.0,1520.0,2450.0,hyundai,petrol
2011,110000.0,manual,10000.0,silver,fwd,5.0,3495.0,1475.0,1460.0,2360.0,maruti,petrol
2015,270000.0,manual,40000.0,white,fwd,5.0,3825.0,1695.0,1562.0,2470.0,tata,petrol
2010,160000.0,manual,60000.0,gray,fwd,5.0,3585.0,1595.0,1550.0,2380.0,hyundai,petrol
2017,383000.0,manual,213000.0,white,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,petrol
2021,650000.0,manual,12000.0,other,fwd,5.0,3827.0,1742.0,1615.0,2445.0,tata,petrol
2017,231251.0,manual,15000.0,blue,fwd,5.0,3430.0,1515.0,1475.0,2360.0,maruti,petrol
2013,350000.0,manual,55000.0,other,fwd,4.0,4440.0,1695.0,1485.0,2550.0,honda,petrol
2013,230000.0,manual,70000.0,silver,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,diesel
2011,350000.0,manual,300000.0,white,2wd,5.0,4430.0,1817.0,1975.0,2680.0,mahindra,diesel
2014,400000.0,manual,52314.0,silver,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,diesel
2019,450000.0,automatic,25000.0,blue,fwd,5.0,3995.0,1745.0,1510.0,2520.0,maruti,petrol
2019,860000.0,manual,40000.0,red,fwd,4.0,4440.0,1729.0,1475.0,2600.0,hyundai,diesel
2012,250000.0,manual,51000.0,silver,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,petrol
2013,350000.0,manual,50000.0,grey,fwd,5.0,3995.0,1710.0,1505.0,2525.0,hyundai,petrol
2014,385000.0,manual,32100.0,grey,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,petrol
2018,715000.0,manual,52244.0,brown,fwd,5.0,4296.0,1695.0,1685.0,2740.0,maruti,petrol
2014,310000.0,manual,60557.0,black,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,petrol
2014,194000.0,manual,62124.0,silver,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,petrol
2016,269000.0,manual,40303.0,blue,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,petrol
2012,245000.0,manual,33275.0,red,fwd,4.0,3595.0,1475.0,1700.0,2400.0,maruti,petrol
2017,985000.0,automatic,60094.0,white,fwd,5.0,4585.0,1890.0,1785.0,2700.0,mahindra,diesel
2017,299000.0,manual,2742.0,green,fwd,5.0,3430.0,1490.0,1475.0,2360.0,maruti,petrol
2018,426000.0,manual,49606.0,red,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,petrol
2016,283000.0,manual,7355.0,grey,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,petrol
2021,590000.0,manual,2933.0,blue,fwd,4.0,3993.0,1677.0,1532.0,2450.0,tata,petrol
2018,602000.0,manual,25928.0,grey,fwd,4.0,3990.0,1680.0,1505.0,2405.0,honda,petrol
2018,416000.0,manual,23674.0,brown,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,petrol
2012,313000.0,manual,19034.0,red,fwd,5.0,3850.0,1695.0,1530.0,2430.0,maruti,petrol
2016,491000.0,manual,56000.0,basket brown,fwd,5.0,3995.0,1760.0,1555.0,2570.0,hyundai,petrol
2021,545000.0,manual,22228.0,brown,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,petrol
2013,200000.0,manual,60121.0,glistening grey,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,petrol
2014,189000.0,manual,85022.0,red,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,petrol
2011,182000.0,manual,42573.0,orange,fwd,5.0,3620.0,1475.0,1460.0,2360.0,maruti,petrol
2016,528000.0,manual,48989.0,blue,fwd,5.0,3995.0,1745.0,1510.0,2520.0,maruti,petrol
2015,403000.0,manual,54612.0,brown,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,petrol
2016,369000.0,manual,98378.0,red,fwd,4.0,3990.0,1680.0,1505.0,2405.0,honda,diesel
2017,670000.0,manual,46169.0,black,fwd,4.0,4490.0,1730.0,1485.0,2650.0,maruti,petrol
2015,378000.0,manual,61181.0,silver,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,petrol
2019,518000.0,manual,14228.0,brown,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,petrol
2017,628000.0,manual,29629.0,grey,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,petrol
2013,273000.0,manual,84141.0,white,fwd,4.0,3990.0,1680.0,1505.0,2405.0,honda,petrol
2015,336000.0,manual,74747.0,orange,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,petrol
2015,406000.0,manual,48302.0,red,fwd,5.0,3955.0,1694.0,1544.0,2530.0,honda,petrol
2019,815000.0,manual,80000.0,grey,fwd,5.0,4395.0,1735.0,1690.0,2740.0,maruti,petrol
2021,610000.0,manual,30094.0,silver,fwd,4.0,3815.0,1680.0,1520.0,2450.0,hyundai,petrol
2019,749999.0,manual,39719.0,white,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,petrol
2020,585000.0,manual,25002.0,silver,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,petrol
2010,185000.0,manual,33010.0,grey,fwd,4.0,3585.0,1595.0,1550.0,2380.0,hyundai,petrol
2011,175000.0,manual,49844.0,bakers chocolate,fwd,4.0,3595.0,1495.0,1700.0,2400.0,maruti,petrol
2014,394428.0,manual,112484.0,silver,fwd,4.0,4370.0,1700.0,1475.0,2570.0,hyundai,diesel
2010,231168.0,manual,43749.0,blue,fwd,5.0,3900.0,1695.0,1535.0,2500.0,honda,petrol
2011,230000.0,manual,26004.0,white,fwd,5.0,3940.0,1710.0,1505.0,2525.0,hyundai,petrol
2021,1425000.0,manual,17001.0,white,fwd,5.0,4300.0,1790.0,1635.0,2610.0,hyundai,petrol
2012,344632.0,automatic,9105.0,brown,fwd,5.0,3995.0,1710.0,1505.0,2525.0,hyundai,petrol
2018,675000.0,manual,38016.0,blue,fwd,5.0,4395.0,1735.0,1690.0,2740.0,maruti,petrol
2014,351000.0,manual,42014.0,red,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,diesel
2014,345000.0,manual,46014.0,grey,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,petrol
2014,265000.0,manual,46011.0,of white,fwd,4.0,3585.0,1595.0,1550.0,2380.0,hyundai,petrol
2014,215000.0,manual,31014.0,red,fwd,5.0,3495.0,1550.0,1500.0,2380.0,hyundai,petrol
2014,415000.0,manual,46015.0,white,fwd,4.0,4370.0,1700.0,1475.0,2570.0,hyundai,diesel
2018,375000.0,manual,38768.0,red,fwd,4.0,3595.0,1475.0,1700.0,2400.0,maruti,petrol
2015,300000.0,manual,49639.0,taffeta white,fwd,5.0,3955.0,1694.0,1544.0,2530.0,honda,petrol
2018,260000.0,automatic,22651.0,fire brick red,fwd,5.0,3545.0,1490.0,1475.0,2360.0,maruti,petrol
2016,455000.0,manual,72128.0,red,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,petrol
2017,665000.0,manual,52001.0,red,fwd,5.0,3995.0,1790.0,1640.0,2500.0,maruti,diesel
2010,100000.0,manual,77646.0,artic silver,2wd,5.0,3795.0,1695.0,1550.0,2470.0,tata,petrol
2022,1055000.0,manual,10000.0,black,rwd,5.0,3995.0,1795.0,1817.0,2680.0,mahindra,diesel
2017,460000.0,manual,54846.0,grey,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,petrol
2011,120000.0,manual,24870.0,blue blaze,fwd,5.0,3495.0,1475.0,1460.0,2360.0,maruti,petrol
2014,349999.0,manual,12500.0,golden,fwd,5.0,4386.0,1683.0,1603.0,2652.0,honda,petrol
2018,749999.0,manual,26000.0,silver,fwd,4.0,4440.0,1729.0,1475.0,2600.0,hyundai,petrol
2016,359500.0,manual,59200.0,silver,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,petrol
2011,239500.0,manual,16800.0,golden,fwd,4.0,4420.0,1695.0,1480.0,2550.0,honda,petrol
2016,747000.0,manual,82176.0,maroon,fwd,5.0,4270.0,1780.0,1630.0,2590.0,hyundai,diesel
2015,314000.0,manual,48588.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,petrol
2014,300000.0,manual,42782.0,grey,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,petrol
2018,494999.0,manual,21000.0,silver,fwd,5.0,3995.0,1745.0,1510.0,2520.0,maruti,petrol
2018,494999.0,manual,23000.0,blue,fwd,5.0,3995.0,1745.0,1510.0,2520.0,maruti,petrol
2014,175000.0,manual,60001.0,grey,fwd,5.0,3565.0,1525.0,1590.0,2380.0,hyundai,petrol
2018,849000.0,automatic,55000.0,black,fwd,4.0,4440.0,1729.0,1475.0,2600.0,hyundai,petrol
2014,430077.0,manual,70022.0,urban titanium metallic,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,petrol
2017,483216.0,manual,49034.0,red,fwd,4.0,3990.0,1680.0,1505.0,2405.0,honda,petrol
2020,949999.0,manual,10000.0,grey,fwd,4.0,4549.0,1748.0,1489.0,2600.0,honda,petrol
2014,324999.0,manual,48000.0,blue,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,diesel
2021,609999.0,manual,20000.0,grey,fwd,5.0,3845.0,1735.0,1530.0,2450.0,maruti,petrol
2018,499999.0,automatic,39000.0,white,fwd,5.0,3955.0,1694.0,1544.0,2530.0,honda,petrol
2018,394999.0,manual,35000.0,white,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,petrol
2017,489999.0,manual,31000.0,silver,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,petrol
2018,500000.0,manual,29219.0,midnight blue,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,petrol
2014,310000.0,manual,35168.0,golden,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,petrol
2010,200000.0,manual,13847.0,bakers chocolate,fwd,5.0,3715.0,1680.0,1620.0,2360.0,maruti,petrol
2022,2699000.0,automatic,18853.0,black,fwd,5.0,4850.0,1960.0,1845.0,2865.0,mahindra,diesel
2016,365000.0,manual,44025.0,maroon,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,petrol
2020,499999.0,manual,25000.0,blue,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,petrol
2016,935000.0,manual,28052.0,orange,fwd,5.0,4585.0,1890.0,1785.0,2700.0,mahindra,diesel
2014,315000.0,automatic,56012.0,red,fwd,5.0,3715.0,1635.0,1565.0,2425.0,maruti,petrol
2010,160000.0,manual,66012.0,couper silver,fwd,5.0,3500.0,1600.0,1490.0,2360.0,maruti,petrol
2019,635000.0,manual,26004.0,blue,fwd,5.0,3990.0,1745.0,1500.0,2520.0,maruti,petrol
2017,370000.0,manual,36001.0,sky,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,petrol
2011,225000.0,manual,42014.0,grey,fwd,4.0,3585.0,1595.0,1550.0,2380.0,hyundai,petrol
2020,775000.0,manual,26691.0,diamond white,rwd,5.0,3995.0,1745.0,1880.0,2680.0,mahindra,diesel
2018,450000.0,manual,29901.0,tinsel blue,fwd,5.0,3700.0,1690.0,1595.0,2435.0,maruti,petrol
2019,643506.0,manual,15066.0,blue,fwd,5.0,3805.0,1680.0,1520.0,2450.0,hyundai,petrol
2014,291287.0,manual,114842.0,twilight blue,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,diesel
2013,292000.0,manual,48236.0,maroon,fwd,4.0,3990.0,1680.0,1505.0,2405.0,honda,diesel
2015,459000.0,manual,63504.0,white,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,petrol
2020,1134000.0,manual,31577.0,black,fwd,4.0,4440.0,1729.0,1475.0,2600.0,hyundai,petrol
2015,299000.0,manual,59643.0,brown,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,petrol
2014,311000.0,manual,38371.0,silver,fwd,5.0,3715.0,1635.0,1565.0,2425.0,maruti,petrol
2017,315000.0,manual,30000.0,silver,fwd,5.0,3636.0,1475.0,1670.0,2400.0,maruti,petrol
2010,150000.0,manual,113763.0,red,fwd,5.0,3940.0,1710.0,1505.0,2525.0,hyundai,petrol
2019,725002.0,manual,19000.0,red,fwd,5.0,3995.0,1770.0,1605.0,2500.0,hyundai,petrol
2018,240000.0,manual,3890.0,blue,fwd,5.0,3430.0,1515.0,1475.0,2360.0,maruti,petrol
2021,385000.0,manual,13748.0,imperial beige,fwd,5.0,3610.0,1645.0,1560.0,2400.0,hyundai,petrol
2013,284000.0,manual,42478.0,white,fwd,5.0,3636.0,1475.0,1670.0,2400.0,maruti,petrol
2017,806000.0,manual,40286.0,silver,fwd,5.0,4270.0,1780.0,1630.0,2590.0,hyundai,diesel
2017,465000.0,manual,36233.0,golden,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,petrol
2022,725000.0,manual,3520.0,red,fwd,5.0,3990.0,1755.0,1523.0,2501.0,tata,petrol
2016,269000.0,manual,25769.0,black,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,petrol
2017,690000.0,manual,31703.0,white,fwd,4.0,4440.0,1729.0,1475.0,2600.0,hyundai,petrol
2020,511000.0,manual,11984.0,black,fwd,5.0,3610.0,1645.0,1560.0,2400.0,hyundai,petrol
2015,284000.0,manual,41669.0,grey,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,petrol
2014,399000.0,manual,35113.0,grey,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,petrol
2018,705000.0,manual,37713.0,white,fwd,4.0,4490.0,1730.0,1485.0,2650.0,maruti,petrol
2015,393000.0,manual,84688.0,silver,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,petrol
2018,520000.0,manual,55962.0,silver,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,petrol
2015,332000.0,manual,85871.0,black,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,petrol
2019,703000.0,manual,28303.0,brown,fwd,5.0,3999.0,1734.0,1601.0,2555.0,honda,petrol
2015,456000.0,manual,40370.0,grey,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,petrol
2015,413000.0,manual,24881.0,maroon,fwd,5.0,3955.0,1694.0,1544.0,2530.0,honda,petrol
2019,370000.0,manual,9990.0,red,fwd,5.0,3700.0,1690.0,1595.0,2435.0,maruti,petrol
2014,454000.0,manual,33678.0,grey,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,petrol
2021,396000.0,manual,5195.0,silver,fwd,5.0,3445.0,1515.0,1475.0,2360.0,maruti,petrol
2018,756000.0,manual,33831.0,black,fwd,4.0,4440.0,1729.0,1475.0,2600.0,hyundai,petrol
2018,500000.0,manual,12142.0,red,fwd,5.0,3955.0,1694.0,1544.0,2530.0,honda,petrol
2017,395111.0,manual,12000.0,orange,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,petrol
2018,675111.0,manual,14000.0,grey,fwd,5.0,3999.0,1734.0,1601.0,2555.0,honda,petrol
2010,149500.0,manual,39500.0,black,fwd,5.0,3940.0,1710.0,1505.0,2525.0,hyundai,petrol
2013,249500.0,automatic,68500.0,white,fwd,4.0,4440.0,1695.0,1485.0,2550.0,honda,petrol
2011,198159.0,manual,32992.0,grey,fwd,4.0,3595.0,1495.0,1700.0,2400.0,maruti,petrol
2015,334956.0,manual,35561.0,carnelian red pearl,fwd,4.0,3990.0,1680.0,1505.0,2405.0,honda,petrol
2015,410000.0,manual,51342.0,urban titanium metallic,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,petrol
2021,1575111.0,automatic,4000.0,white,fwd,5.0,4585.0,1890.0,1785.0,2700.0,mahindra,diesel
2015,554375.0,manual,64716.0,urban titanium metallic,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,diesel
2009,154888.0,manual,34202.0,blue,fwd,5.0,3500.0,1600.0,1490.0,2360.0,maruti,petrol
2016,400000.0,manual,42354.0,silver,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,petrol
2019,899000.0,automatic,27000.0,green,fwd,5.0,4445.0,1775.0,1700.0,2740.0,maruti,petrol
2016,369000.0,manual,38000.0,silver,fwd,5.0,3955.0,1694.0,1544.0,2530.0,honda,petrol
2017,470000.0,manual,95325.0,blue,fwd,5.0,3995.0,1745.0,1510.0,2520.0,maruti,petrol
2016,336000.0,manual,75377.0,red,fwd,5.0,3715.0,1635.0,1565.0,2425.0,maruti,petrol
2010,198000.0,manual,99853.0,red,fwd,5.0,3940.0,1710.0,1505.0,2525.0,hyundai,petrol
2017,549999.0,manual,19000.0,grey,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,petrol
2021,900000.0,manual,10310.0,denim blue,fwd,5.0,3995.0,1770.0,1605.0,2500.0,hyundai,petrol
2010,150000.0,manual,40874.0,golden,fwd,5.0,3600.0,1475.0,1595.0,2360.0,maruti,petrol
2016,266000.0,manual,15168.0,black,fwd,5.0,3545.0,1515.0,1475.0,2360.0,maruti,petrol
2017,614000.0,automatic,13168.0,maroon,fwd,5.0,3700.0,1690.0,1595.0,2435.0,maruti,petrol
2017,657000.0,manual,29119.0,maroon,fwd,4.0,4490.0,1730.0,1485.0,2650.0,maruti,petrol
2015,593000.0,manual,46892.0,white,fwd,4.0,4375.0,1700.0,1475.0,2570.0,hyundai,diesel
2014,412000.0,manual,40558.0,silver,fwd,4.0,4375.0,1700.0,1475.0,2570.0,hyundai,petrol
2010,137000.0,manual,44873.0,golden,fwd,5.0,3600.0,1475.0,1595.0,2360.0,maruti,petrol
2019,1128000.0,manual,27198.0,red,fwd,5.0,4585.0,1890.0,1785.0,2700.0,mahindra,diesel
2016,360000.0,manual,5748.0,blue,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,petrol
2022,1450000.0,manual,8000.0,black,fwd,5.0,4300.0,1790.0,1635.0,2610.0,hyundai,petrol
2019,599999.0,manual,13000.0,blue,fwd,5.0,3995.0,1745.0,1510.0,2520.0,toyota,petrol
2015,399999.0,manual,43000.0,white,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,petrol
2020,499999.0,manual,16800.0,blue,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,petrol
2018,499999.0,manual,42000.0,white,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,petrol
2015,449000.0,manual,85701.0,grey,fwd,4.0,4490.0,1730.0,1485.0,2650.0,maruti,diesel
2014,369000.0,manual,43254.0,white,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,petrol
2016,799000.0,automatic,70000.0,white,fwd,4.0,4620.0,1775.0,1475.0,2700.0,toyota,petrol
2017,1075000.0,manual,70000.0,orange,awd,5.0,4585.0,1890.0,1785.0,2700.0,mahindra,diesel
2018,365000.0,manual,47872.0,blue,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,petrol
2018,490000.0,manual,38176.0,red,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,petrol
2018,975000.0,manual,27000.0,black,rwd,5.0,4456.0,1820.0,1995.0,2680.0,mahindra,diesel
2016,230000.0,manual,50111.0,red,fwd,5.0,3545.0,1515.0,1475.0,2360.0,maruti,petrol
2018,825000.0,manual,50000.0,orange,fwd,5.0,4585.0,1890.0,1785.0,2700.0,mahindra,diesel
2015,310000.0,manual,23526.0,orange,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,petrol
2021,2150000.0,automatic,25000.0,blue,fwd,5.0,4480.0,1850.0,1660.0,2670.0,hyundai,petrol
2015,451000.0,manual,55000.0,silver,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,diesel
2014,195000.0,manual,32000.0,red,fwd,4.0,3585.0,1595.0,1550.0,2380.0,hyundai,petrol
2017,575000.0,automatic,50000.0,maroon,fwd,4.0,4490.0,1730.0,1485.0,2650.0,maruti,petrol
2014,475000.0,manual,68000.0,silver,fwd,5.0,4386.0,1683.0,1603.0,2652.0,honda,diesel
2020,599000.0,manual,12000.0,white,fwd,5.0,3805.0,1680.0,1520.0,2450.0,hyundai,petrol
2018,550000.0,manual,34000.0,brown,fwd,5.0,3999.0,1734.0,1601.0,2555.0,honda,petrol
2004,59500.0,manual,65200.0,red,fwd,5.0,3535.0,1495.0,1405.0,2335.0,maruti,petrol
